SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
"282802,0,Cash loans,F,N,N,0,49500.0,199080.0,11556.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.002134,-15819,-1944,-2813.0,-4629,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,Self-employed,0.5000337577786838,0.6736986635946358,,0.0495,0.0627,0.9752,0.66,,0.0,0.1034,0.125,0.0417,,,0.0261,,0.0031,0.0504,0.0651,0.9752,0.6733,,0.0,0.1034,0.125,0.0417,,,0.0272,,0.0033,0.05,0.0627,0.9752,0.6645,,0.0,0.1034,0.125,0.0417,,,0.0265,,0.0032,reg oper account,block of flats,0.063,""Stone, brick"",No,6.0,0.0,6.0,0.0,-2103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"
384311,0,Cash loans,F,N,Y,2,180000.0,143910.0,15111.0,135000.0,Family,Working,Higher education,Married,House / apartment,0.032561,-13268,-666,-393.0,-3165,,1,1,1,1,1,1,Secretaries,4.0,1,1,THURSDAY,19,0,0,0,0,0,0,Business Entity Type 3,0.438148535599721,0.6741215490089428,0.5531646987710016,0.2418,0.1239,0.9781,0.7076,,0.34,0.2672,0.25,0.375,,0.2824,0.2841,,0.0028,0.1239,0.0703,0.9786,0.7190000000000001,,0.3222,0.2759,0.1667,0.375,,0.3085,0.4481,,0.003,0.2519,0.1286,0.9786,0.7115,,0.34,0.2759,0.25,0.375,,0.2873,0.3433,,0.0029,reg oper account,block of flats,0.5308,Panel,No,0.0,0.0,0.0,0.0,-136.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
215197,0,Cash loans,F,Y,Y,0,72000.0,225000.0,8613.0,225000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.028663,-21703,365243,-2254.0,-4579,13.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5373530610486625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-959.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
117964,1,Cash loans,F,N,Y,0,157500.0,1125000.0,47664.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17711,-265,-2936.0,-1239,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,15,0,0,0,0,1,1,Trade: type 7,0.4658955647585086,0.3249169107451342,0.5989262182569273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,8.0,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
332603,1,Cash loans,F,Y,Y,0,202500.0,188460.0,10350.0,135000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008575,-15346,-746,-2933.0,-675,5.0,1,1,0,1,1,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.5686993643005525,0.1677464488593541,0.2009260877159709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-277.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
325807,0,Revolving loans,M,N,Y,0,76500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.020246,-14338,-734,-8452.0,-4659,,1,1,0,1,0,0,Core staff,2.0,3,3,FRIDAY,13,0,0,0,0,0,0,Government,0.3850926090390681,0.4468087472723105,0.4830501881366946,0.0598,0.0555,0.9821,0.7552,0.0154,0.0,0.1379,0.1667,0.2083,0.087,0.0488,0.0549,0.0,0.0,0.0609,0.0576,0.9821,0.7648,0.0155,0.0,0.1379,0.1667,0.2083,0.089,0.0533,0.0572,0.0,0.0,0.0604,0.0555,0.9821,0.7585,0.0155,0.0,0.1379,0.1667,0.2083,0.0885,0.0496,0.0558,0.0,0.0,reg oper account,block of flats,0.0515,Panel,No,0.0,0.0,0.0,0.0,-377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
174818,0,Cash loans,F,N,Y,0,148500.0,352044.0,13401.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010276,-14663,-1227,-8152.0,-4112,,1,1,0,1,0,0,Sales staff,1.0,2,2,FRIDAY,10,0,0,0,1,1,1,Agriculture,,0.6243457685067266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-954.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
350192,0,Cash loans,F,N,Y,0,121500.0,254700.0,14751.0,225000.0,Other_B,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.006296,-24198,365243,-5450.0,-4252,,1,0,0,1,0,0,,1.0,3,3,TUESDAY,16,0,0,0,0,0,0,XNA,,0.5319886730327699,0.6642482627052363,0.0825,0.0635,0.9916,0.8844,0.0223,0.08,0.069,0.375,0.4167,0.0073,0.0672,0.056,0.0,0.1484,0.084,0.0659,0.9916,0.8889,0.0225,0.0806,0.069,0.375,0.4167,0.0074,0.0735,0.0583,0.0,0.1571,0.0833,0.0635,0.9916,0.8859,0.0224,0.08,0.069,0.375,0.4167,0.0074,0.0684,0.057,0.0,0.1515,,block of flats,0.0763,Panel,No,0.0,0.0,0.0,0.0,-1283.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
262551,0,Revolving loans,F,Y,Y,1,270000.0,810000.0,40500.0,810000.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.035792,-11181,-1079,-2811.0,-3305,2.0,1,1,0,1,0,0,Accountants,3.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Government,0.3401005831332255,0.5635641015559045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
307887,0,Cash loans,M,N,Y,2,90000.0,479578.5,20448.0,414000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008068,-9643,-2370,-3226.0,-2281,,1,1,0,1,0,0,Drivers,4.0,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.1016781313149664,0.185197765215142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-440.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
117742,0,Cash loans,F,N,Y,1,171000.0,239850.0,25578.0,225000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.030755,-9907,-2755,-4615.0,-1795,,1,1,1,1,1,0,Medicine staff,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Medicine,0.501284545844413,0.5930765771056854,0.1229554179088549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1949.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
390628,0,Cash loans,F,N,Y,0,103500.0,621000.0,20029.5,621000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-18420,-805,-6297.0,-1967,,1,1,1,1,0,0,Sales staff,2.0,2,2,SATURDAY,9,0,0,0,0,1,1,Self-employed,,0.356589307229863,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-386.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
"125413,1,Cash loans,F,N,N,0,225000.0,250272.0,16425.0,198000.0,Unaccompanied,Working,Higher education,Separated,Municipal apartment,0.009549,-15337,-700,-6923.0,-1430,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.4646464279731962,0.3539876078507373,0.0515,0.0079,0.9717,0.6124,0.0049,0.0,0.0345,0.0833,0.125,0.0609,0.0412,0.0292,0.0039,0.0027,0.0525,0.0082,0.9717,0.6276,0.0049,0.0,0.0345,0.0833,0.125,0.0623,0.045,0.0304,0.0039,0.0029,0.052,0.0079,0.9717,0.6176,0.0049,0.0,0.0345,0.0833,0.125,0.062,0.0419,0.0297,0.0039,0.0028,reg oper account,block of flats,0.0249,""Stone, brick"",No,0.0,0.0,0.0,0.0,-240.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0"
"358851,0,Cash loans,M,Y,Y,0,270000.0,450000.0,48465.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-17809,-630,-3235.0,-1343,15.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,9,0,1,1,0,0,0,Self-employed,,0.5395377563078328,0.1268975261602733,0.0825,0.0596,0.9742,0.6464,0.0067,0.0,0.1379,0.1667,0.2083,0.0509,0.0656,0.0619,0.0077,0.0052,0.084,0.0619,0.9742,0.6602,0.0068,0.0,0.1379,0.1667,0.2083,0.0521,0.0716,0.0645,0.0078,0.0055,0.0833,0.0596,0.9742,0.6511,0.0068,0.0,0.1379,0.1667,0.2083,0.0518,0.0667,0.063,0.0078,0.0053,reg oper account,block of flats,0.0555,""Stone, brick"",No,8.0,0.0,8.0,0.0,-506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0"
181209,0,Cash loans,F,N,Y,0,85500.0,794173.5,35113.5,697500.0,Family,Pensioner,Higher education,Married,House / apartment,0.030755,-20352,365243,-9529.0,-3782,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,XNA,,0.5660205143919257,0.816092360478441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
377318,0,Cash loans,F,N,N,0,90000.0,549882.0,17869.5,459000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-10496,-438,-3460.0,-134,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Business Entity Type 1,0.0897232139795054,0.5540758269449539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1531.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
124284,0,Cash loans,F,N,Y,0,67500.0,101880.0,8046.0,90000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.018209,-12693,-1208,-777.0,-1022,,1,1,0,1,1,0,,2.0,3,3,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.0264328515765393,0.5349656503572625,0.2263473957097693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1386.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
391529,0,Cash loans,F,N,Y,0,112500.0,382500.0,18733.5,382500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0145199999999999,-10299,-3258,-26.0,-2708,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Trade: type 7,,0.6386237114731407,0.5388627065779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
"281570,0,Cash loans,M,Y,Y,1,135000.0,1309500.0,42241.5,1309500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-15900,-1336,-1637.0,-4008,0.0,1,1,1,1,1,0,Drivers,3.0,1,1,MONDAY,14,0,0,0,0,0,0,Self-employed,0.5216813762407138,0.7157942288532351,,0.1144,0.2933,0.9871,0.8232,0.0923,0.04,0.2414,0.2917,0.2083,0.1564,0.0883,0.1236,0.0232,0.1536,0.1166,0.3044,0.9871,0.8301,0.0931,0.0403,0.2414,0.2917,0.2083,0.16,0.0964,0.1288,0.0233,0.1626,0.1155,0.2933,0.9871,0.8256,0.0928,0.04,0.2414,0.2917,0.2083,0.1591,0.0898,0.1258,0.0233,0.1568,reg oper account,block of flats,0.1811,""Stone, brick"",No,1.0,0.0,1.0,0.0,-2292.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"
397531,1,Cash loans,M,N,N,2,225000.0,450000.0,21888.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-10718,-681,-287.0,-3177,,1,1,0,1,0,0,Drivers,4.0,2,2,SUNDAY,12,1,1,1,1,1,1,Construction,0.1727120636388958,0.1055459096647679,0.6496203111237195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-338.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
275031,0,Cash loans,F,N,Y,0,144000.0,755190.0,36328.5,675000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.0196889999999999,-21743,-1126,-3529.0,-4539,,1,1,1,1,0,0,Managers,2.0,2,2,SATURDAY,3,0,0,0,0,0,0,Business Entity Type 3,,0.366406068736245,0.3723336657058204,0.0619,0.0542,0.9861,0.8096,0.015,0.0,0.0345,0.1667,0.2083,0.0377,0.0504,0.0488,0.0,0.0,0.063,0.0562,0.9861,0.8171,0.0151,0.0,0.0345,0.1667,0.2083,0.0385,0.0551,0.0508,0.0,0.0,0.0625,0.0542,0.9861,0.8121,0.0151,0.0,0.0345,0.1667,0.2083,0.0383,0.0513,0.0496,0.0,0.0,reg oper account,block of flats,0.0466,Panel,No,2.0,0.0,1.0,0.0,-1932.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
433378,0,Cash loans,F,N,Y,0,99000.0,79632.0,3838.5,63000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.04622,-21704,-588,-2488.0,-4574,,1,1,0,1,0,0,Security staff,1.0,1,1,TUESDAY,14,0,0,0,0,0,0,Kindergarten,,0.7264227592152822,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
145319,0,Cash loans,M,N,Y,0,126000.0,518463.0,25348.5,364500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.02461,-13851,-1290,-2526.0,-911,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Agriculture,,0.4149729581179093,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-252.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
375797,0,Cash loans,M,Y,Y,0,202500.0,183784.5,16983.0,148500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008575,-19256,-2402,-1109.0,-2809,16.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.7520874607324252,0.6034614384840641,0.5620604831738043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1265.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
"205814,0,Cash loans,F,Y,Y,1,90000.0,481500.0,27769.5,481500.0,""Spouse, partner"",Working,Secondary / secondary special,Married,House / apartment,0.031329,-15184,-397,-6737.0,-5099,9.0,1,1,0,1,1,0,Sales staff,3.0,2,2,MONDAY,8,0,0,0,0,0,0,Self-employed,0.704719116586217,0.6312438014925202,0.363945238612397,0.0722,0.0934,0.9831,0.7688,0.009,0.0,0.1379,0.1667,0.2083,0.0789,0.0546,0.0667,0.0193,0.0313,0.0735,0.097,0.9831,0.7779,0.0091,0.0,0.1379,0.1667,0.2083,0.0807,0.0597,0.0695,0.0195,0.0331,0.0729,0.0934,0.9831,0.7719,0.0091,0.0,0.1379,0.1667,0.2083,0.0803,0.0556,0.0679,0.0194,0.032,reg oper spec account,block of flats,0.0642,Block,No,4.0,0.0,4.0,0.0,-2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0"
"252623,0,Cash loans,F,N,N,0,67500.0,247275.0,16119.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.019101,-24907,365243,-4629.0,-4629,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,,0.3922228115602145,,0.1814,0.0191,0.9846,0.7892,0.0383,0.0,0.1034,0.1667,0.2083,0.0806,0.1479,0.0851,0.0,0.0,0.1849,0.0198,0.9846,0.7975,0.0386,0.0,0.1034,0.1667,0.2083,0.0825,0.1616,0.0887,0.0,0.0,0.1832,0.0191,0.9846,0.792,0.0385,0.0,0.1034,0.1667,0.2083,0.0819999999999999,0.1505,0.0867,0.0,0.0,reg oper account,block of flats,0.0879,""Stone, brick"",No,3.0,0.0,3.0,0.0,-1176.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"
313287,0,Cash loans,F,N,Y,0,90000.0,178290.0,17496.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00712,-24650,365243,-12494.0,-4110,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,16,0,0,0,0,0,0,XNA,0.8674514788454054,0.7421250018791093,0.7713615919194317,0.1485,0.1059,0.9826,0.762,,0.16,0.1379,0.3333,,0.0718,0.121,0.0877,,0.0091,0.1513,0.1099,0.9826,0.7713,,0.1611,0.1379,0.3333,,0.0734,0.1322,0.0913,,0.0096,0.1499,0.1059,0.9826,0.7652,,0.16,0.1379,0.3333,,0.073,0.1231,0.0892,,0.0092,,block of flats,0.1162,Panel,No,1.0,0.0,1.0,0.0,-2203.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
156553,1,Revolving loans,F,Y,Y,0,148500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.04622,-11632,-275,-3009.0,-86,4.0,1,1,0,1,0,0,Drivers,1.0,1,1,MONDAY,12,0,0,0,0,1,1,Self-employed,0.2219937047606768,0.5713038044693347,,0.0619,0.0647,0.9896,0.8572,,0.0,0.1034,0.1667,0.2083,,,0.0632,,0.0,0.063,0.0672,0.9896,0.8628,,0.0,0.1034,0.1667,0.2083,,,0.0658,,0.0,0.0625,0.0647,0.9896,0.8591,,0.0,0.1034,0.1667,0.2083,,,0.0643,,0.0,reg oper account,block of flats,0.0665,Panel,No,2.0,1.0,2.0,1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
449662,0,Cash loans,F,Y,Y,0,112500.0,276277.5,20232.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-14363,-1051,-2320.0,-4670,65.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 1,,0.2724907876602511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-113.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
162068,0,Cash loans,F,Y,Y,1,135000.0,221832.0,10471.5,175500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018029,-14733,-1802,-3678.0,-896,12.0,1,1,0,1,0,0,Sales staff,2.0,3,3,FRIDAY,4,0,0,0,0,0,0,Self-employed,,0.4953114245455935,0.2392262794694045,0.1031,0.1006,0.9831,0.7688,0.0739,0.0,0.2069,0.1667,0.0417,0.0,0.0841,0.0935,0.0,0.0,0.105,0.1044,0.9831,0.7779,0.0746,0.0,0.2069,0.1667,0.0417,0.0,0.0918,0.0974,0.0,0.0,0.1041,0.1006,0.9831,0.7719,0.0744,0.0,0.2069,0.1667,0.0417,0.0,0.0855,0.0952,0.0,0.0,reg oper account,block of flats,0.0736,Panel,No,0.0,0.0,0.0,0.0,-139.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
219463,0,Cash loans,M,N,Y,0,135000.0,640080.0,29970.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-15415,-323,-8061.0,-3184,,1,1,0,1,0,0,Laborers,1.0,1,1,WEDNESDAY,13,0,0,0,0,1,1,Medicine,,0.3886682001401947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
240592,0,Cash loans,F,N,N,1,180000.0,835380.0,42781.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018634,-9939,-753,-788.0,-2415,,1,1,0,1,0,0,Private service staff,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Services,,0.4220506681594633,0.6925590674998008,0.2227,0.1555,0.9841,0.7824,0.0918,0.28,0.2414,0.3333,0.0417,0.1377,0.1816,0.253,0.0,0.0,0.2269,0.1613,0.9841,0.7909,0.0926,0.282,0.2414,0.3333,0.0417,0.1408,0.1983,0.2636,0.0,0.0,0.2248,0.1555,0.9841,0.7853,0.0923,0.28,0.2414,0.3333,0.0417,0.1401,0.1847,0.2575,0.0,0.0,org spec account,block of flats,0.2491,Panel,No,4.0,0.0,3.0,0.0,-178.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
